_id,location,year,month,day,mean_windspeed,wind_direction,mean_tempurature,humidity,rainfall,duration,color
6631e2b4aa38843775c1540f,Sha Tin,2019,10,27,5.7,30,25.2,73,0,0,Green
6631e2b4aa38843775c15419,Sha Tin,2019,11,6,5.4,30,23,67,0,0,Green
6631e2b4aa38843775c15420,Sha Tin,2019,11,13,4.8,30,23.7,74,0,0,Green
6631e2b4aa38843775c15422,Sha Tin,2019,11,15,6.4,90,22.2,68,0,0,Green
6631e2b4aa38843775c153e4,Sha Tin,2019,9,14,4,30,29.8,77,1,0,Green
6631e2b4aa38843775c153eb,Sha Tin,2019,9,21,10.2,360,29.3,38,0,0,Green
6631e2b4aa38843775c153f0,Sha Tin,2019,9,26,5,140,26.4,73,0,0,Green
6631e2b4aa38843775c153f3,Sha Tin,2019,9,29,4,170,28.2,74,0,0,Green
6631e2b4aa38843775c153f4,Sha Tin,2019,9,30,4.2,20,29,67,0,0,Green
6631e2b4aa38843775c153f5,Sha Tin,2019,10,1,6.7,220,29.6,63,0,0,Green
6631e2b4aa38843775c153f6,Sha Tin,2019,10,2,10.3,220,29.5,71,1,0,Green
6631e2b4aa38843775c153f7,Sha Tin,2019,10,3,6.6,220,28.7,69,0,0,Green
6631e2b4aa38843775c153fd,Sha Tin,2019,10,9,7.4,110,28,72,0,0,Green
6631e2b4aa38843775c15400,Sha Tin,2019,10,12,3.6,150,28.2,79,0,0,Green
6631e2b4aa38843775c15406,Sha Tin,2019,10,18,5.7,30,25.9,67,0,0,Green
6631e2b4aa38843775c15407,Sha Tin,2019,10,19,4.7,20,25.4,71,0,0,Green
6631e2b4aa38843775c1540a,Sha Tin,2019,10,22,5.6,140,23.4,72,0,0,Green
6631e2b4aa38843775c1540b,Sha Tin,2019,10,23,5.5,100,24.3,73,0,0,Green
6631e2b4aa38843775c1540c,Sha Tin,2019,10,24,6.4,70,25.6,70,0,0,Green
6631e2b4aa38843775c1540d,Sha Tin,2019,10,25,6.5,100,25.4,73,0,0,Green
6631e2b4aa38843775c1540e,Sha Tin,2019,10,26,6.2,100,25.5,72,0,0,Green
6631e2b4aa38843775c15416,Sha Tin,2019,11,3,6.4,360,25.7,68,0,0,Green
6631e2b4aa38843775c15418,Sha Tin,2019,11,5,8.4,40,23.3,52,0,0,Green
6631e2b4aa38843775c1541a,Sha Tin,2019,11,7,8.1,30,23,57,0,0,Green
6631e2b4aa38843775c15421,Sha Tin,2019,11,14,9.7,30,22.5,60,0,0,Green
6631e2b4aa38843775c153e7,Sha Tin,2019,9,17,5.7,80,28.9,77,2.5,0,Green
6631e2b4aa38843775c153ef,Sha Tin,2019,9,25,4.6,90,26.4,74,0,0,Green
6631e2b4aa38843775c153f8,Sha Tin,2019,10,4,4.3,170,27.7,73,0,0,Green
6631e2b4aa38843775c153ff,Sha Tin,2019,10,11,5.2,220,28.1,76,0,0,Green
6631e2b4aa38843775c15401,Sha Tin,2019,10,13,4.7,10,26.4,84,21.5,0,Green
6631e2b4aa38843775c15403,Sha Tin,2019,10,15,9.1,20,26.2,70,2.5,0,Green
6631e2b4aa38843775c15404,Sha Tin,2019,10,16,6.4,20,25.4,62,0,0,Green
6631e2b4aa38843775c15409,Sha Tin,2019,10,21,4.9,150,23.9,75,0,0,Green
6631e2b4aa38843775c15412,Sha Tin,2019,10,30,9.2,40,23.7,53,0,0,Green
6631e2b4aa38843775c15414,Sha Tin,2019,11,1,8.6,100,25.5,70,0,0,Green
6631e2b4aa38843775c15415,Sha Tin,2019,11,2,5.4,100,25.2,71,0,0,Green
6631e2b4aa38843775c15417,Sha Tin,2019,11,4,11.3,30,25.3,47,0,0,Green
6631e2b4aa38843775c1541e,Sha Tin,2019,11,11,5,110,21.6,73,0,0,Green
6631e2b4aa38843775c15423,Sha Tin,2019,11,16,4.5,80,22,74,0,0,Green
6631e2b4aa38843775c15426,Sha Tin,2019,11,19,7.2,350,19.6,59,0,0,Green
6631e2b4aa38843775c15428,Sha Tin,2019,11,21,4.3,40,20.3,69,0,0,Green
6631e2b4aa38843775c15429,Sha Tin,2019,11,22,4,140,20.7,68,0,0,Green
6631e2b4aa38843775c1542f,Sha Tin,2019,11,28,12.2,40,19.8,54,0,0,Green
6631e2b4aa38843775c15431,Sha Tin,2019,11,30,6.1,30,19.9,67,0,0,Green
6631e2b4aa38843775c15433,Sha Tin,2019,12,2,13.3,10,17.1,47,0,0,Green
6631e2b4aa38843775c15439,Sha Tin,2019,12,8,7.9,50,14.9,45,0,0,Green
6631e2b4aa38843775c15441,Sha Tin,2019,12,16,7.7,100,21.8,***,0,0,Green
6631e2b4aa38843775c15444,Sha Tin,2019,12,19,7.2,30,19,82,0,0,Green
6631e2b4aa38843775c15448,Sha Tin,2019,12,23,6.6,100,19.2,83,0,0,Green
6631e2b4aa38843775c1544b,Sha Tin,2019,12,26,8.5,40,20.9,68,0,0,Green
6631e2b4aa38843775c1544c,Sha Tin,2019,12,27,8.5,30,17.1,59,0,0,Green
6631e2b4aa38843775c15452,Sha Tin,2020,1,2,4.8,90,17.5,78,0,0,Green
6631e2b4aa38843775c15453,Sha Tin,2020,1,3,4.2,20,18.4,79,0,0,Green
6631e2b4aa38843775c15454,Sha Tin,2020,1,4,4.1,120,18.4,82,0.5,0,Green
6631e2b4aa38843775c1545a,Sha Tin,2020,1,10,7,90,20.1,76,0,0,Green
6631e2b4aa38843775c1545e,Sha Tin,2020,1,14,5.3,90,18.9,69,0,0,Green
6631e2b4aa38843775c15424,Sha Tin,2019,11,17,3.8,40,22.4,80,0,0,Green
6631e2b4aa38843775c15427,Sha Tin,2019,11,20,6.2,10,20.1,64,0,0,Green
6631e2b4aa38843775c1542a,Sha Tin,2019,11,23,4.1,30,22.4,76,0,0,Green
6631e2b4aa38843775c1542e,Sha Tin,2019,11,27,6.3,70,22.4,73,0,0,Green
6631e2b4aa38843775c15432,Sha Tin,2019,12,1,5.9,40,20.9,66,0,0,Green
6631e2b4aa38843775c1543f,Sha Tin,2019,12,14,4.3,10,19.1,***,0,0,Green
6631e2b4aa38843775c15445,Sha Tin,2019,12,20,6.5,360,18.5,72,0,0,Green
6631e2b4aa38843775c15446,Sha Tin,2019,12,21,5.7,40,18.9,80,1.5,0,Green
6631e2b4aa38843775c15447,Sha Tin,2019,12,22,3.2,360,20.2,83,0,0,Green
6631e2b4aa38843775c15449,Sha Tin,2019,12,24,5.5,100,20.4,77,0,0,Green
6631e2b4aa38843775c1544a,Sha Tin,2019,12,25,5.4,70,19.7,79,0,0,Green
6631e2b4aa38843775c1544d,Sha Tin,2019,12,28,6.2,30,17.9,67,0,0,Green
6631e2b4aa38843775c1544f,Sha Tin,2019,12,30,6.6,110,20.3,87,0,0,Green
6631e2b4aa38843775c15450,Sha Tin,2019,12,31,7.7,110,19,85,0.5,0,Green
6631e2b4aa38843775c15456,Sha Tin,2020,1,6,7.8,110,21.5,71,0,0,Green
6631e2b4aa38843775c1545b,Sha Tin,2020,1,11,5.6,360,21,76,0,0,Green
6631e2b4aa38843775c1545d,Sha Tin,2020,1,13,6.6,20,17.6,72,0,0,Green
6631e2b4aa38843775c15425,Sha Tin,2019,11,18,8.3,40,23.3,67,0,0,Green
6631e2b4aa38843775c1542c,Sha Tin,2019,11,25,7.8,90,23.6,72,0,0,Green
6631e2b4aa38843775c1542d,Sha Tin,2019,11,26,9,100,21.6,71,0,0,Green
6631e2b4aa38843775c15434,Sha Tin,2019,12,3,9.9,50,15.7,38,0,0,Green
6631e2b4aa38843775c15436,Sha Tin,2019,12,5,12.6,50,15.2,52,1,0,Green
6631e2b4aa38843775c1543b,Sha Tin,2019,12,10,3.8,30,16.7,72,0,0,Green
6631e2b4aa38843775c1543c,Sha Tin,2019,12,11,4,30,17.2,64,0,0,Green
6631e2b4aa38843775c1543d,Sha Tin,2019,12,12,6.5,110,18.4,64,0,0,Green
6631e2b4aa38843775c1543e,Sha Tin,2019,12,13,7,100,19.2,72,0,0,Green
6631e2b4aa38843775c15442,Sha Tin,2019,12,17,4.5,50,23.1,68,0,0,Green
6631e2b4aa38843775c1544e,Sha Tin,2019,12,29,5,30,18.1,87,10.5,0,Green
6631e2b4aa38843775c15451,Sha Tin,2020,1,1,7,110,17.5,77,0,0,Green
6631e2b4aa38843775c15457,Sha Tin,2020,1,7,3.5,210,22,82,0,0,Green
6631e2b4aa38843775c15458,Sha Tin,2020,1,8,5.8,90,21.4,68,0,0,Green
6631e2b4aa38843775c1545c,Sha Tin,2020,1,12,7.3,360,17.1,56,0,0,Green
6631e2b4aa38843775c1542b,Sha Tin,2019,11,24,4.8,20,22.4,77,0,0,Green
6631e2b4aa38843775c15430,Sha Tin,2019,11,29,9.7,30,18.8,60,0,0,Green
6631e2b4aa38843775c15435,Sha Tin,2019,12,4,10.6,40,17.5,38,0,0,Green
6631e2b4aa38843775c15437,Sha Tin,2019,12,6,14.8,30,16.8,31,0,0,Green
6631e2b4aa38843775c15438,Sha Tin,2019,12,7,11.3,40,15.7,36,0,0,Green
6631e2b4aa38843775c1543a,Sha Tin,2019,12,9,4.5,30,15.3,62,0,0,Green
6631e2b4aa38843775c15440,Sha Tin,2019,12,15,7.6,110,19.4,***,0,0,Green
6631e2b4aa38843775c15443,Sha Tin,2019,12,18,6.6,80,21.9,80,0,0,Green
6631e2b4aa38843775c15455,Sha Tin,2020,1,5,6.8,110,20.3,74,0,0,Green
6631e2b4aa38843775c15459,Sha Tin,2020,1,9,10.2,90,19,72,0,0,Green
6631e2b4aa38843775c1545f,Sha Tin,2020,1,15,8.3,80,19.1,76,0.5,0,Green
6631e2b4aa38843775c15460,Sha Tin,2020,1,16,6,100,19.5,81,0,0,Green
6631e2b4aa38843775c15461,Sha Tin,2020,1,17,6.6,350,17.4,60,0,0,Green
6631e2b4aa38843775c15462,Sha Tin,2020,1,18,6.4,80,17.1,69,0,0,Green
6631e2b4aa38843775c15463,Sha Tin,2020,1,19,6.9,30,17.2,70,0,0,Green
6631e2b4aa38843775c15464,Sha Tin,2020,1,20,4.5,360,16.8,73,0,0,Green
6631e2b4aa38843775c15465,Sha Tin,2020,1,21,4.8,120,17.9,78,0,0,Green
6631e2b4aa38843775c15469,Sha Tin,2020,1,25,6.4,10,19.7,86,4,0,Green
6631e2b4aa38843775c1546e,Sha Tin,2020,1,30,11.9,30,14.7,32,0,0,Green
6631e2b4aa38843775c15473,Sha Tin,2020,2,4,5.5,10,16.7,81,1.5,0,Green
6631e2b4aa38843775c1547a,Sha Tin,2020,2,11,3.7,360,17.5,84,2,0,Green
6631e2b4aa38843775c1547e,Sha Tin,2020,2,15,6.8,70,21.5,90,3,0,Green
6631e2b4aa38843775c15480,Sha Tin,2020,2,17,10.9,30,13.2,43,0,0,Green
6631e2b4aa38843775c15488,Sha Tin,2020,2,25,3.6,40,21.4,83,0,0,Green
6631e2b4aa38843775c15489,Sha Tin,2020,2,26,3.5,90,22.7,80,0,0,Green
6631e2b4aa38843775c15494,Sha Tin,2020,3,8,5.7,60,22.3,88,0,0,Green
6631e2b4aa38843775c15495,Sha Tin,2020,3,9,6.3,210,23,88,7,0,Green
6631e2b4aa38843775c15496,Sha Tin,2020,3,10,11.2,40,22.6,61,0,0,Green
6631e2b4aa38843775c15497,Sha Tin,2020,3,11,8.3,90,18.5,67,0,0,Green
6631e2b4aa38843775c15498,Sha Tin,2020,3,12,7,70,19.4,87,0,0,Green
6631e2b4aa38843775c1549b,Sha Tin,2020,3,15,7.9,30,19.7,64,0,0,Green
6631e2b4aa38843775c1549c,Sha Tin,2020,3,16,6,90,19.9,72,0,0,Green
6631e2b4aa38843775c1549e,Sha Tin,2020,3,18,4.2,360,20.1,85,14,0,Green
6631e2b4aa38843775c154a0,Sha Tin,2020,3,20,5.8,90,20.7,87,1,0,Green
6631e2b4aa38843775c154a2,Sha Tin,2020,3,22,7,210,24.2,81,0,0,Green
6631e2b4aa38843775c15466,Sha Tin,2020,1,22,4.6,30,20.5,78,0,0,Green
6631e2b4aa38843775c15470,Sha Tin,2020,2,1,4.9,90,14.2,73,0,0,Green
6631e2b4aa38843775c15471,Sha Tin,2020,2,2,7.2,90,16.9,73,0,0,Green
6631e2b4aa38843775c15474,Sha Tin,2020,2,5,6.8,110,17.3,80,0,0,Green
6631e2b4aa38843775c15478,Sha Tin,2020,2,9,6.1,30,15.9,71,0,65,Amber
6631e2b4aa38843775c1547c,Sha Tin,2020,2,13,3,40,19.2,92,16.5,0,Green
6631e2b4aa38843775c15483,Sha Tin,2020,2,20,5.2,100,16.8,66,0,0,Green
6631e2b4aa38843775c15485,Sha Tin,2020,2,22,6.4,110,18.9,74,0,0,Green
6631e2b4aa38843775c15486,Sha Tin,2020,2,23,10,110,19.7,65,0,0,Green
6631e2b4aa38843775c1548b,Sha Tin,2020,2,28,6.7,40,20.3,75,0,0,Green
6631e2b4aa38843775c1548d,Sha Tin,2020,3,1,3.1,80,22.7,79,0,0,Green
6631e2b4aa38843775c1548e,Sha Tin,2020,3,2,7.4,100,19.5,80,0,0,Green
6631e2b4aa38843775c1548f,Sha Tin,2020,3,3,8.3,110,19.2,76,0,0,Green
6631e2b4aa38843775c15491,Sha Tin,2020,3,5,6.8,30,17.4,83,0.5,0,Green
6631e2b4aa38843775c15499,Sha Tin,2020,3,13,3.6,30,21.8,88,0,0,Green
6631e2b4aa38843775c15468,Sha Tin,2020,1,24,5.9,90,21.2,87,0,0,Green
6631e2b4aa38843775c1546a,Sha Tin,2020,1,26,8.8,10,15.5,82,32,0,Green
6631e2b4aa38843775c1546c,Sha Tin,2020,1,28,8.7,350,12.3,57,0,0,Green
6631e2b4aa38843775c1546f,Sha Tin,2020,1,31,7.5,40,14,46,0,0,Green
6631e2b4aa38843775c1547b,Sha Tin,2020,2,12,4.5,60,20.4,87,0,0,Green
6631e2b4aa38843775c15481,Sha Tin,2020,2,18,6.4,20,13.7,49,0,0,Green
6631e2b4aa38843775c15482,Sha Tin,2020,2,19,5.8,100,15.6,63,0,0,Green
6631e2b4aa38843775c15484,Sha Tin,2020,2,21,5.9,80,18.6,68,0,0,Green
6631e2b4aa38843775c15487,Sha Tin,2020,2,24,7.2,110,19.8,71,0,0,Green
6631e2b4aa38843775c15490,Sha Tin,2020,3,4,6,360,19.4,82,3,0,Green
6631e2b4aa38843775c15492,Sha Tin,2020,3,6,7.4,100,18.1,76,0,0,Green
6631e2b4aa38843775c1549a,Sha Tin,2020,3,14,8.2,30,20.9,73,1.5,0,Green
6631e2b4aa38843775c154a3,Sha Tin,2020,3,23,6.6,210,24.4,79,0.5,0,Green
6631e2b4aa38843775c15467,Sha Tin,2020,1,23,4.5,30,21.8,83,0,0,Green
6631e2b4aa38843775c1546b,Sha Tin,2020,1,27,8.8,350,12.2,63,0,0,Green
6631e2b4aa38843775c1546d,Sha Tin,2020,1,29,9,30,13.4,45,0,0,Green
6631e2b4aa38843775c15472,Sha Tin,2020,2,3,6.4,100,18,72,1,0,Green
6631e2b4aa38843775c15475,Sha Tin,2020,2,6,7.8,100,17,73,0,0,Green
6631e2b4aa38843775c15476,Sha Tin,2020,2,7,5.5,50,18.6,77,0,0,Green
6631e2b4aa38843775c15477,Sha Tin,2020,2,8,7.3,20,16.7,73,0,0,Green
6631e2b4aa38843775c15479,Sha Tin,2020,2,10,4.8,360,16.4,72,0,0,Green
6631e2b4aa38843775c1547d,Sha Tin,2020,2,14,6,70,20.9,90,7,0,Green
6631e2b4aa38843775c1547f,Sha Tin,2020,2,16,10.9,360,13.9,72,26,0,Green
6631e2b4aa38843775c1548a,Sha Tin,2020,2,27,8.3,90,19.8,82,0,60,Amber
6631e2b4aa38843775c1548c,Sha Tin,2020,2,29,3,100,21.4,81,0,0,Green
6631e2b4aa38843775c15493,Sha Tin,2020,3,7,4.6,80,20.9,85,0,0,Green
6631e2b4aa38843775c1549d,Sha Tin,2020,3,17,6.4,110,20.1,76,0,0,Green
6631e2b4aa38843775c1549f,Sha Tin,2020,3,19,4,360,20.1,91,4,0,Green
6631e2b4aa38843775c154a1,Sha Tin,2020,3,21,4.9,70,21.7,90,1,0,Green
6631e2b4aa38843775c154a9,Sha Tin,2020,3,29,9.1,80,19.8,88,4.5,0,Green
6631e2b4aa38843775c154af,Sha Tin,2020,4,4,5.7,20,20.6,86,2.5,0,Green
6631e2b4aa38843775c154b2,Sha Tin,2020,4,7,4.5,30,19.3,79,0,0,Green
6631e2b4aa38843775c154b4,Sha Tin,2020,4,9,4.1,100,21.3,65,0,0,Green
6631e2b4aa38843775c154b8,Sha Tin,2020,4,13,9.5,30,19.7,38,0,0,Green
6631e2b4aa38843775c154c0,Sha Tin,2020,4,21,4.6,180,26.2,80,0,0,Green
6631e2b4aa38843775c154c2,Sha Tin,2020,4,23,5.8,350,20.2,87,1,0,Green
6631e2b4aa38843775c154c5,Sha Tin,2020,4,26,4,230,22.8,74,0.5,0,Green
6631e2b4aa38843775c154c6,Sha Tin,2020,4,27,3.5,90,23.3,66,0,0,Green
6631e2b4aa38843775c154c9,Sha Tin,2020,4,30,5,30,24.2,71,0,0,Green
6631e2b4aa38843775c154d2,Sha Tin,2020,5,9,12.5,230,28.9,79,0,0,Green
6631e2b4aa38843775c154d6,Sha Tin,2020,5,13,7,80,26,83,0,0,Green
6631e2b4aa38843775c154d8,Sha Tin,2020,5,15,5.8,210,28.2,79,0,0,Green
6631e2b4aa38843775c154e0,Sha Tin,2020,5,23,7.2,80,25.6,86,0.5,0,Green
6631e2b4aa38843775c154e2,Sha Tin,2020,5,25,3.5,10,26.6,88,22,0,Green
6631e2b4aa38843775c154e6,Sha Tin,2020,5,29,4.8,160,27.8,84,1,0,Green
6631e2b4aa38843775c154e7,Sha Tin,2020,5,30,3.3,40,25.7,93,135.5,0,Green
6631e2b4aa38843775c154e8,Sha Tin,2020,5,31,11.3,220,29,82,6.5,0,Green
6631e2b4aa38843775c154f1,Sha Tin,2020,6,9,7.3,220,29,84,13,0,Green
6631e2b4aa38843775c154f2,Sha Tin,2020,6,10,8.2,220,29.5,79,0,0,Green
6631e2b4aa38843775c154f6,Sha Tin,2020,6,14,10.3,160,27.7,82,25.5,0,Green
6631e2b4aa38843775c154fd,Sha Tin,2020,6,21,13.9,220,30.3,74,0.5,0,Green
6631e2b4aa38843775c154fe,Sha Tin,2020,6,22,14.7,220,30.6,76,0.5,0,Green
6631e2b4aa38843775c15502,Sha Tin,2020,6,26,14.5,220,30.7,72,0,0,Green
6631e2b4aa38843775c15506,Sha Tin,2020,6,30,6.6,220,30.7,72,0,0,Green
6631e2b4aa38843775c1550d,Sha Tin,2020,7,7,12.6,220,30.2,76,0,0,Green
6631e2b4aa38843775c15512,Sha Tin,2020,7,12,9.3,230,30.9,68,0,0,Green
6631e2b4aa38843775c1551a,Sha Tin,2020,7,20,6.9,220,30.3,73,1.5,0,Green
6631e2b4aa38843775c15522,Sha Tin,2020,7,28,9.8,220,31.1,72,3,0,Green
6631e2b4aa38843775c15528,Sha Tin,2020,8,3,2.7,70,26.4,92,45.5,0,Green
6631e2b4aa38843775c1552c,Sha Tin,2020,8,7,5.5,140,29.7,80,0,0,Green
6631e2b4aa38843775c1552d,Sha Tin,2020,8,8,6.8,90,30.2,76,0,0,Green
6631e2b4aa38843775c1552f,Sha Tin,2020,8,10,4.6,90,29.9,77,0,0,Green
6631e2b4aa38843775c15531,Sha Tin,2020,8,12,5.3,170,27.9,85,22,0,Green
6631e2b4aa38843775c15533,Sha Tin,2020,8,14,4,210,29.1,80,1.5,0,Green
6631e2b4aa38843775c15536,Sha Tin,2020,8,17,4,30,27.5,85,28,0,Green
6631e2b4aa38843775c15539,Sha Tin,2020,8,20,3.6,90,29,81,0,0,Green
6631e2b4aa38843775c15541,Sha Tin,2020,8,28,4.5,210,29.8,77,0,0,Green
6631e2b4aa38843775c15545,Sha Tin,2020,9,1,4.8,230,30.4,76,0,0,Green
6631e2b4aa38843775c15546,Sha Tin,2020,9,2,5.2,220,30.3,76,0.5,0,Green
6631e2b4aa38843775c1554e,Sha Tin,2020,9,10,5.3,230,28.2,84,2.5,0,Green
6631e2b4aa38843775c15551,Sha Tin,2020,9,13,5,110,28.1,83,1.5,0,Green
6631e2b4aa38843775c1555c,Sha Tin,2020,9,24,5,40,28,79,1,0,Green
6631e2b4aa38843775c1555d,Sha Tin,2020,9,25,6.8,130,27.3,78,0,0,Green
6631e2b4aa38843775c1555f,Sha Tin,2020,9,27,6.9,110,27.4,80,2,0,Green
6631e2b4aa38843775c15567,Sha Tin,2020,10,5,7.1,110,27.7,80,28,0,Green
6631e2b4aa38843775c1556a,Sha Tin,2020,10,8,9.7,40,24.7,66,0,0,Green
6631e2b4aa38843775c1556e,Sha Tin,2020,10,12,9.1,30,27.8,71,0,0,Green
6631e2b4aa38843775c15574,Sha Tin,2020,10,18,8.7,30,24.3,71,0,105,Amber
6631e2b4aa38843775c15577,Sha Tin,2020,10,21,11.6,10,24.2,61,0,0,Green
6631e2b4aa38843775c1557e,Sha Tin,2020,10,28,6.9,20,24.4,77,6,0,Green
6631e2b4aa38843775c1557f,Sha Tin,2020,10,29,8.8,40,24.5,78,0,0,Green
6631e2b4aa38843775c15588,Sha Tin,2020,11,7,6,40,26.5,59,0,0,Green
6631e2b4aa38843775c15589,Sha Tin,2020,11,8,11.3,40,25.6,58,0,0,Green
6631e2b4aa38843775c15590,Sha Tin,2020,11,15,7,10,22.8,78,0,0,Green
6631e2b4aa38843775c15598,Sha Tin,2020,11,23,7.7,110,22.6,86,0.5,65,Amber
6631e2b4aa38843775c15599,Sha Tin,2020,11,24,8.5,120,23.1,78,0,0,Green
6631e2b4aa38843775c1559d,Sha Tin,2020,11,28,8.2,360,19.6,67,0,0,Green
6631e2b4aa38843775c155a1,Sha Tin,2020,12,2,7,40,19.1,67,0,225,Red
6631e2b4aa38843775c155a5,Sha Tin,2020,12,6,4.6,70,16.8,72,0,0,Green
6631e2b4aa38843775c155a8,Sha Tin,2020,12,9,5.2,30,19.1,72,0,0,Green
6631e2b4aa38843775c155a9,Sha Tin,2020,12,10,4.6,40,21,76,0,0,Green
6631e2b4aa38843775c155aa,Sha Tin,2020,12,11,4.5,50,21.5,82,0.5,215,Red
6631e2b4aa38843775c155b2,Sha Tin,2020,12,19,9.7,360,14,57,0,0,Green
6631e2b4aa38843775c155b8,Sha Tin,2020,12,25,7.8,110,18.3,75,0,0,Green
6631e2b4aa38843775c155ba,Sha Tin,2020,12,27,4.4,90,20.4,72,0,0,Green
6631e2b4aa38843775c155bf,Sha Tin,2021,1,1,7.2,60,10.3,43,0,0,Green
6631e2b4aa38843775c155c5,Sha Tin,2021,1,7,10.8,60,14,66,0,455,Red
6631e2b4aa38843775c155ca,Sha Tin,2021,1,12,11,20,11,34,0,0,Green
6631e2b4aa38843775c155d3,Sha Tin,2021,1,21,5,80,19.7,75,0,0,Green
6631e2b4aa38843775c155d7,Sha Tin,2021,1,25,5.4,100,19.3,72,0,0,Green
6631e2b4aa38843775c155de,Sha Tin,2021,2,1,4.2,110,19,78,0,0,Green
6631e2b4aa38843775c155df,Sha Tin,2021,2,2,6.5,110,19.6,76,0,0,Green
6631e2b4aa38843775c155e1,Sha Tin,2021,2,4,5.8,110,18.8,71,0,0,Green
6631e2b4aa38843775c155e4,Sha Tin,2021,2,7,3.5,120,18.9,71,0,325,Black
6631e2b4aa38843775c155e5,Sha Tin,2021,2,8,8.8,100,19.5,78,0,315,Red
6631e2b4aa38843775c155e7,Sha Tin,2021,2,10,8.9,10,16.2,88,30.5,140,Amber
6631e2b4aa38843775c155e9,Sha Tin,2021,2,12,4.7,50,17.3,73,0,0,Green
6631e2b4aa38843775c155ef,Sha Tin,2021,2,18,7.7,90,17.9,61,0,0,Green
6631e2b4aa38843775c155f0,Sha Tin,2021,2,19,5,40,17.3,68,0,0,Green
6631e2b4aa38843775c155f3,Sha Tin,2021,2,22,4.1,120,19.9,79,0,0,Green
6631e2b4aa38843775c15600,Sha Tin,2021,3,7,6.1,20,19.7,89,0,0,Green
6631e2b4aa38843775c15606,Sha Tin,2021,3,13,9.1,110,21.5,77,0,0,Green
6631e2b4aa38843775c15608,Sha Tin,2021,3,15,7.4,70,22.2,76,0,0,Green
6631e2b4aa38843775c15609,Sha Tin,2021,3,16,5.4,50,23,80,0,0,Green
6631e2b4aa38843775c1560a,Sha Tin,2021,3,17,4.9,130,23.8,81,0,0,Green
6631e2b4aa38843775c1560e,Sha Tin,2021,3,21,9.4,40,20.2,70,0,0,Green
6631e2b4aa38843775c15613,Sha Tin,2021,3,26,7.9,100,21.2,72,0,0,Green
6631e2b4aa38843775c15619,Sha Tin,2021,4,1,9.5,230,27,74,0,0,Green
6631e2b4aa38843775c1561b,Sha Tin,2021,4,3,6.7,230,26.3,75,0,0,Green
6631e2b4aa38843775c1561c,Sha Tin,2021,4,4,3.7,30,24,86,0.5,0,Green
6631e2b4aa38843775c1562b,Sha Tin,2021,4,19,10.5,100,22.3,64,0,0,Green
6631e2b4aa38843775c15631,Sha Tin,2021,4,25,7.1,110,24.3,84,1,0,Green
6631e2b4aa38843775c15635,Sha Tin,2021,4,29,5.7,360,24.1,71,0,0,Green
6631e2b4aa38843775c1563b,Sha Tin,2021,5,5,6.6,50,26.6,78,0.5,0,Green
6631e2b4aa38843775c15641,Sha Tin,2021,5,11,11.3,230,29.6,72,0,0,Green
6631e2b4aa38843775c15642,Sha Tin,2021,5,12,10.6,240,30,74,0,0,Green
6631e2b4aa38843775c15645,Sha Tin,2021,5,15,10,170,30.1,69,0,0,Green
6631e2b4aa38843775c15647,Sha Tin,2021,5,17,11.6,230,30.8,72,0,0,Green
6631e2b4aa38843775c1564b,Sha Tin,2021,5,21,15.2,230,30.6,73,1,0,Green
6631e2b4aa38843775c1564e,Sha Tin,2021,5,24,5.7,230,30.1,76,1.5,0,Green
6631e2b4aa38843775c1565d,Sha Tin,2021,6,8,8,110,28.8,77,0,0,Green
6631e2b4aa38843775c1565f,Sha Tin,2021,6,10,7.3,100,28.8,79,8,0,Green
6631e2b4aa38843775c15660,Sha Tin,2021,6,11,9.3,90,29.5,76,21.5,0,Green
6631e2b4aa38843775c15664,Sha Tin,2021,6,15,10.2,230,29.3,79,7,0,Green
6631e2b4aa38843775c15665,Sha Tin,2021,6,16,15.4,230,30.7,74,0,0,Green
6631e2b4aa38843775c15673,Sha Tin,2021,6,30,15.1,230,30.3,76,0,0,Green
6631e2b4aa38843775c15674,Sha Tin,2021,7,1,14.7,230,30.5,75,0,0,Green
6631e2b4aa38843775c15676,Sha Tin,2021,7,3,8.7,230,30.7,76,0,0,Green
6631e2b4aa38843775c15677,Sha Tin,2021,7,4,6.1,140,30.4,77,0,0,Green
6631e2b4aa38843775c1567b,Sha Tin,2021,7,8,8.3,150,29.8,75,0.5,0,Green
6631e2b4aa38843775c1567d,Sha Tin,2021,7,10,6.2,110,29.8,76,0,0,Green
6631e2b4aa38843775c15697,Sha Tin,2021,8,5,5.9,230,28.1,88,21.5,0,Green
6631e2b4aa38843775c15698,Sha Tin,2021,8,6,8.1,230,29,85,54,0,Green
6631e2b4aa38843775c15699,Sha Tin,2021,8,7,7.5,230,29.2,84,3.5,0,Green
6631e2b4aa38843775c156a5,Sha Tin,2021,8,19,3.9,70,28.4,82,0,0,Green
6631e2b4aa38843775c156a6,Sha Tin,2021,8,20,7.4,230,29.3,76,0,0,Green
6631e2b4aa38843775c156a7,Sha Tin,2021,8,21,10.9,230,30.1,73,0,0,Green
6631e2b4aa38843775c156b1,Sha Tin,2021,8,31,3.3,70,27.3,86,10,0,Green
6631e2b4aa38843775c156b3,Sha Tin,2021,9,2,5.2,90,29,80,0,0,Green
6631e2b4aa38843775c156b4,Sha Tin,2021,9,3,3.6,60,29,81,0,0,Green
